run,event,pip_rec_px,pip_rec_py,pip_rec_pz,pip_lund_px,pip_lund_py,pip_lund_pz,theta_lund_deg,theta_rec_deg,pip_rec_vx,pip_rec_vy,pip_rec_vz,pip_lund_vx,pip_lund_vy,pip_lund_vz,rec_track_detector_list,rec_traj_detector_list,rec_scintillator_detector_component,rec_particle_pid_list
11,239,0.66979,-0.174616,0.885691,0.662575,-0.176037,0.902172,37.2312,38.008,-0.409035,-1.39472,-0.225102,0,0,-1.72104,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,0,211"
11,1308,-0.12348,-0.674869,0.876729,-0.112397,-0.689585,0.892944,38.0414,38.0445,-0.130762,0.0420257,-2.19722,0,0,-4.79972,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,0,211,2112"
11,1718,-0.472144,-0.404447,0.79483,-0.477673,-0.404109,0.794108,38.2347,38.0313,0.489832,-0.526913,-2.25434,0,0,-3.06785,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:19,12:48","11,211,0,2112,22"
11,1269,-0.606356,0.336356,0.858276,-0.637683,0.342876,0.912325,38.4354,38.9347,-0.0758435,-0.209935,-0.0834587,0,0,-5.48708,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,0,211,2112"
11,3374,-0.619193,-0.311748,0.881775,-0.616194,-0.308575,0.875743,38.1999,38.1741,-0.0581731,0.212622,-1.00999,0,0,-1.6747,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,0,2112,2112"
11,113,0.344058,-0.623227,0.899661,0.346356,-0.62604,0.902748,38.3982,38.3541,0.127405,0.119498,-1.02595,0,0,-5.82018,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,0"
11,1735,0.71842,-0.140491,0.920882,0.762384,-0.147993,1.00533,37.686,38.4819,-0.344309,-1.55682,-2.90807,0,0,-5.01133,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211"
11,1304,-0.565671,0.34215,0.829988,-0.541912,0.319573,0.874817,35.7217,38.5378,3.03796,4.9593,-2.66324,0,0,-3.16873,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,0,211,2112"
11,17,-0.18975,0.633241,0.842196,-0.853633,1.6869,3.1933,30.6276,38.1292,8.84512,2.62132,19.9344,0,0,-6.5863,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211,2112,2112"
11,4738,-0.569674,-0.456972,0.929665,-0.719131,-1.42015,1.79211,41.6132,38.1518,6.42464,-7.95601,-9.93066,0,0,-0.614054,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:60","11,2212,211"
11,3014,0.0175788,0.661556,0.84378,-0.017129,0.709529,0.875895,39.0178,38.1076,-1.22985,-0.0120498,-1.69872,0,0,-3.45747,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,0,211"
11,60,-0.247708,0.60937,0.814181,-0.300226,0.654696,0.879585,39.3125,38.9354,-2.17289,-0.935241,-0.180769,0,0,0.950844,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:50","11,321,211"
11,1084,0.414512,0.463832,0.790164,0.425512,0.486933,0.82241,38.1778,38.2118,-0.223277,0.165468,-1.74419,0,0,-0.650206,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,0,211,22,2112"
11,951,0.529615,-0.530845,0.934377,0.654648,-0.536826,0.992293,40.4703,38.7479,2.08885,2.13109,-3.4067,0,0,-0.430855,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:55","11,321,211,2112"
11,3066,0.52126,0.353467,0.805321,1.18884,1.64063,2.53279,38.6577,38.0272,3.3078,-4.9458,-16.8619,0,0,-3.39748,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:14,12:38","11,2212,211,22,22"
11,589,0.593534,0.210296,0.778574,0.646422,0.296708,0.856583,39.7046,38.9649,-1.1198,3.03827,-1.25829,0,0,-5.20451,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,321,211"
11,1120,0.510489,-0.539494,0.931874,0.787111,-0.665836,1.31926,38.0066,38.556,1.77712,1.73284,3.22298,0,0,1.37694,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,0,211"
11,3891,-0.663371,0.273621,0.898184,-3.27189,-0.111362,3.35214,44.3225,38.6224,-1.43367,-3.57322,-9.83786,0,0,-1.16349,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:55","11,45,211,2112,22"
11,3472,-0.118011,0.688047,0.880393,0.379471,2.26763,3.0886,36.664,38.4121,5.28979,0.889337,-2.49188,0,0,-4.44342,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,2212,211,2112,2112,22"
11,399,0.0885927,0.711502,0.910036,0.069295,0.726116,0.912064,38.6508,38.2338,0.405564,-0.0884611,-0.992977,0,0,-4.39726,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:52","11,0,211"
11,3489,0.455657,-0.547466,0.911053,0.463299,-0.543368,0.908353,38.1714,38.019,-0.0597162,-0.000599497,-1.8306,0,0,-0.89136,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,0,2112"
11,3071,-0.44407,-0.484293,0.830745,-0.445078,-0.49189,0.838996,38.3321,38.3418,0.0549525,-0.00549087,-0.929098,0,0,-0.913156,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,0,211"
11,2420,0.659995,0.0997986,0.851953,0.664716,0.103781,0.866251,37.8345,38.0784,0.0379917,-0.468968,-1.37009,0,0,-3.98068,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,0,2112,2112"
11,1215,0.634416,0.0741819,0.806819,0.628388,0.073002,0.81068,37.9667,38.3678,0.0537107,-0.743912,-2.03804,0,0,-6.15849,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,0,211,2112,2112"
11,3759,-0.28214,-0.612154,0.844877,-0.278186,-0.660821,0.915003,38.0819,38.5829,0.0850936,-0.00714577,-1.84784,0,0,-4.16264,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,321,211"
11,817,0.45943,-0.460708,0.809067,2.76586,-0.641442,3.43813,39.5505,38.8056,6.46372,6.4894,-2.71309,0,0,-3.52941,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:23,12:58","11,2212,211,2112"
11,1902,-0.646971,-0.0304323,0.822903,-0.860425,-0.170063,1.11156,38.2751,38.2054,0.240711,-4.07179,-0.446667,0,0,-1.67362,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,321,211"
11,3413,0.448495,-0.468542,0.827858,0.497761,-0.490932,0.899803,37.8465,38.0775,-0.364685,-0.304977,-4.22631,0,0,-5.65251,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,321,211"
11,3111,-0.539344,0.413593,0.865815,-0.54563,0.415213,0.86652,38.3534,38.1321,-0.0908433,-0.155268,-1.21166,0,0,2.56425,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211"
11,950,-0.405441,0.57119,0.872968,-0.59544,0.624712,1.06504,39.0187,38.7431,-1.96299,-1.42762,-6.82028,0,0,-2.53032,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211,22"
11,3356,-0.618298,-0.341949,0.89632,-0.620848,-0.352615,0.89986,38.4303,38.2482,0.0659394,-0.0767659,-1.73189,0,0,-6.45686,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,0,211,22"
11,4466,-0.221775,-0.707388,0.927146,-0.216915,-0.747219,0.972225,38.6701,38.6456,0.659738,-0.18286,-0.724613,0,0,-2.81772,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,0,211,22"
11,1242,0.694055,0.183872,0.902369,0.735236,0.232107,0.984669,38.0612,38.5086,-0.387631,1.35741,-1.23471,0,0,-0.833984,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,321,211"
11,3522,-0.487316,0.437726,0.819523,-0.514653,0.441174,0.861337,38.2025,38.6353,0.632624,0.636472,-0.683853,0,0,-7.0489,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211,2112"
11,1817,-0.12792,0.685897,0.862686,-0.159521,0.729585,0.9307,38.7446,38.9653,-0.529263,-0.141924,-3.15621,0,0,-4.34831,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,321,211"
11,4682,-0.725234,0.0460654,0.927324,-0.695515,0.072521,1.01162,34.6542,38.0839,0.519229,7.72181,6.21349,0,0,-1.86335,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:44","11,211,22,2112"
11,1611,0.348358,-0.656776,0.923866,0.79262,-0.9571,1.61968,37.497,38.824,1.32921,0.737979,-0.379128,0,0,-2.79373,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,0,211"
11,3320,0.446737,-0.498748,0.856301,0.504366,-0.519398,0.938244,37.6553,38.023,0.87976,0.836553,-3.12018,0,0,-0.631906,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211,22"
11,2194,-0.14771,0.728783,0.918977,-0.192902,0.767938,0.98791,38.7117,38.9785,-1.32,-0.292531,-2.9872,0,0,-1.19894,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,321,211"
11,4725,-0.302807,-0.639266,0.90124,-0.302635,-0.651252,0.918941,38.0069,38.1273,-0.113647,0.0792483,-1.0309,0,0,-1.68669,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,0,211"
11,1958,-0.535825,-0.394616,0.837924,-0.555851,-0.444636,0.879461,38.9856,38.4556,0.697748,-0.901592,-1.05099,0,0,-4.68439,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:52","11,321,211"
11,1333,-0.532372,0.465661,0.901718,-0.567143,0.479789,0.936196,38.4318,38.11,-0.681384,-0.849138,-0.935379,0,0,-2.59943,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,22"
11,959,-0.127806,0.614535,0.80072,-0.1389,0.628025,0.830001,37.7736,38.0929,-0.758001,-0.176813,-1.95095,0,0,-4.85824,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,0,211,2112"
11,3623,-0.148433,-0.72449,0.936053,0.001446,-0.865854,1.07082,38.9587,38.3109,6.8846,-1.36533,2.31243,0,0,-5.15851,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:23,12:58","11,321,211"
11,148,0.466239,-0.564315,0.916385,0.5075,-0.584599,0.994448,37.8999,38.6177,0.169206,0.185804,-3.74461,0,0,-4.86906,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211"
11,2394,0.458881,0.549152,0.915551,0.458117,0.554646,0.913898,38.2081,38.0129,-0.13938,0.0643885,-0.652301,0,0,-2.53065,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,0,211"
11,2718,0.5688,-0.398493,0.880974,0.625695,-0.397241,0.95086,37.9345,38.2498,1.08401,1.62057,-1.35145,0,0,-2.98389,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,321,211,2112"
11,3578,0.720677,-0.0153315,0.921591,0.739812,-0.019169,0.945054,38.0641,38.0314,-0.0324835,-0.503783,-2.6621,0,0,-2.29579,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:46","11,211,0,2112,2112,22"
11,4593,0.396833,0.544551,0.854867,1.02849,2.98062,3.65559,40.7789,38.2451,1.42229,-1.06243,-7.16773,0,0,-4.25301,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:43","11,45,211,2112,2112,22"
11,1204,0.346576,-0.516882,0.792105,0.346582,-0.513946,0.805074,37.5954,38.1551,-0.558337,-0.352299,-0.807647,0,0,0.896311,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:44","11,211,0"
11,194,0.396077,0.618999,0.935432,0.402721,0.677515,0.995447,38.3713,38.1531,-0.757964,0.449075,-2.75273,0,0,-6.0663,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:49","11,321,211,2112,22"
11,945,-0.610853,-0.110602,0.792253,-0.628932,-0.127062,0.849589,37.0614,38.0811,-0.3493,2.07922,0.507572,0,0,2.59663,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,0,211,22"
11,4907,0.276706,0.675486,0.91005,0.277501,0.837335,1.12689,38.0535,38.7336,-1.89793,0.726236,1.08901,0,0,-2.67148,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211"
11,2189,0.66929,-0.0445663,0.857827,0.672291,-0.055478,0.860062,38.1083,38.0234,-0.0509954,-0.246805,-1.4758,0,0,-1.12545,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211,0,22,22,2112"
11,3534,0.674865,0.100308,0.863101,0.682555,0.10976,0.875694,38.2896,38.3263,-0.0793581,0.228914,-0.908742,0,0,-3.01081,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:48","11,0,211,22"
11,1861,0.454989,-0.445813,0.78967,2.94618,-0.897844,3.9017,38.2871,38.8918,4.74739,4.89846,0.764968,0,0,0.907319,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:57","11,2212,211,2112"
11,751,-0.599728,0.308903,0.837999,-0.78306,0.277037,0.942539,41.3884,38.8348,-1.36037,-2.68198,-7.29032,0,0,-2.81327,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,321,211,22"
11,1265,-0.31624,-0.626172,0.876919,0.086158,-4.49259,3.75989,50.0789,38.6583,1.20751,-0.563391,-8.57113,0,0,-3.05771,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,45,211,2112,2112,2112"
11,1145,-0.522377,0.462969,0.888704,-0.590096,0.479763,0.938945,39.0064,38.147,-0.704259,-0.843199,-3.46641,0,0,-3.60824,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22"
11,2664,0.543407,0.329484,0.794591,0.578903,0.36981,0.849512,38.9601,38.6519,-0.248704,0.368397,-3.08905,0,0,-2.90927,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20","11,321,211,22"
11,318,0.0236315,-0.683109,0.86808,0.07339,-0.761647,0.936398,39.2539,38.2165,0.95376,0.0651816,-4.10267,0,0,-1.84337,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,321,211,2112"
11,3201,0.47163,-0.424539,0.802112,0.56917,-0.443763,0.876464,39.4696,38.348,0.60724,0.732764,-4.08826,0,0,-1.30184,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211"
11,2079,0.226746,-0.650358,0.85499,0.897762,-3.66556,3.76211,45.0896,38.8538,-8.22351,-2.83909,-12.1685,0,0,0.903049,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:14,12:38","11,45,211,2112,2112,2112"
11,2705,0.0286121,-0.732174,0.931998,0.079403,-0.812111,1.04594,37.9593,38.1743,1.76531,0.0958648,-2.27158,0,0,-2.74916,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,321,211"
11,4335,-0.466606,-0.567183,0.93152,-0.467943,-0.583446,0.988458,37.113,38.2538,-1.34804,1.14849,0.579989,0,0,-2.66574,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,0,211,22,2112"
11,2416,0.0592614,-0.694142,0.88894,0.0521,-0.691937,0.88593,38.0695,38.086,0.18369,0.0523672,-1.19989,0,0,-1.2104,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,0"
11,928,0.698347,0.219656,0.904247,0.755045,0.266779,1.02236,38.0708,38.9936,0.0970919,-0.372744,-2.52164,0,0,0.625452,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,211,22"
11,883,-0.368458,0.51053,0.790119,-0.444514,0.537093,0.861805,38.9721,38.5495,-1.27284,-0.959129,-3.26345,0,0,-2.29842,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,321,211,22,2112"
11,1273,0.445291,-0.472485,0.826292,0.421951,-0.432146,0.834488,35.896,38.1581,-3.76752,-3.49769,-4.81806,0,0,-2.09359,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,0,211"
11,4107,-0.581915,-0.443652,0.920509,-0.693337,-0.678189,1.14011,40.3873,38.4825,4.41344,-5.70235,-1.72602,0,0,-3.95304,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:61","11,321,211,2112"
11,2021,-0.556991,-0.475575,0.905308,-0.593985,-0.541078,0.971861,39.5821,38.9731,0.778388,-0.873643,-4.62481,0,0,-5.09959,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:55","11,321,211"
11,2321,-0.445884,0.494093,0.844241,-0.5347,0.522703,0.942106,38.4389,38.2497,-0.904952,-0.873132,-3.85352,0,0,-2.49054,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211"
11,4952,0.140697,-0.719912,0.938269,0.184459,-0.762604,0.987103,38.4793,38.018,0.255721,0.0661188,-5.34577,0,0,-3.13517,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,321,211,2112,22,22"
11,4813,0.704606,-0.137346,0.907943,0.773904,-0.124965,0.969531,38.9578,38.3317,-0.00791814,0.189201,-4.08074,0,0,0.334501,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:50","11,321,211"
11,1685,-0.477555,0.43013,0.821949,-0.510598,0.435679,0.861066,37.9369,38.0229,-0.196162,-0.242528,-2.32708,0,0,-1.27841,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211"
11,813,0.255575,-0.688471,0.916743,0.275554,-0.722778,0.981001,38.2559,38.6972,-0.943484,-0.326352,-2.61527,0,0,-2.12103,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:51","11,321,211,22,22,22"
11,1543,-0.405124,-0.60382,0.913242,-0.403414,-0.593856,0.909911,38.2734,38.5272,-0.256427,0.205524,-0.969058,0,0,-5.37776,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,0,2112,2112"
11,1122,0.0666828,0.66347,0.8299,0.063283,0.671883,0.856009,38.2514,38.7813,0.282558,-0.0524296,-1.20654,0,0,-9.06481,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,0,211,2112"
11,3644,-0.580387,0.229659,0.793582,-2.92712,-0.252665,3.86074,37.2709,38.186,-1.60361,-4.17139,-0.440739,0,0,-4.2932,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21","11,45,211,2112,2112,2112"
11,3104,0.499587,-0.424205,0.821179,0.523758,-0.425713,0.853246,38.3452,38.5937,0.0611677,0.115323,-1.07185,0,0,-1.94121,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,0,211"
11,1094,-0.686187,-0.294437,0.933689,-0.697941,-0.315347,0.969579,38.3054,38.65,0.40557,-0.827355,0.0825514,0,0,-1.5801,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:55","11,0,211,2112"
11,2777,0.618362,0.0698919,0.783589,0.668174,0.107656,0.851833,38.4676,38.4554,-0.242364,1.92559,-1.46898,0,0,-2.78891,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,321,211"
11,1076,-0.244795,-0.691894,0.931967,-0.028634,-1.47177,1.82221,38.9326,38.2203,3.22179,-1.11753,-9.89591,0,0,-4.98654,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,321,211,2112,2112,2112,22"
11,941,0.632007,-0.277278,0.870154,0.659095,-0.295946,0.937966,37.6061,38.4194,-0.318141,-0.674409,4.04999,0,0,-0.496952,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,0,211"
11,3231,0.461099,0.534867,0.881672,0.471231,0.563717,0.91753,38.6869,38.6933,-0.146864,0.0935156,-1.39424,0,0,1.95846,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,0,2112,2112"
11,4879,-0.296507,0.623935,0.877557,-0.432338,0.6915,0.963695,40.2397,38.2095,-3.78395,-1.82892,-4.07278,0,0,-3.50472,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,321,211,22"
11,1232,0.490516,-0.458845,0.85196,0.545001,-0.474509,0.910686,38.4318,38.2517,0.539451,0.607224,-3.73386,0,0,-5.75791,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,321,211,2112"
11,2189,0.280585,-0.613309,0.859118,0.371565,-0.677096,0.930836,39.6837,38.1335,0.537205,0.265588,-6.76756,0,0,-5.6506,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,321,211,2112"
11,4883,0.749896,-0.0552636,0.931623,0.815068,-0.017136,1.00402,39.076,38.9076,0.0814792,1.41028,-1.40028,0,0,-6.21563,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,321,211"
11,1763,-0.597377,0.428532,0.908904,-3.80153,1.25582,5.15304,37.845,38.9684,-1.47069,-2.12829,-3.31104,0,0,-1.43736,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:57","11,45,211,2112,2112,22,2112,2112"
11,3157,0.459388,0.446601,0.801254,0.474729,0.474799,0.842854,38.5408,38.6464,-0.163588,0.119551,-0.598513,0,0,-2.15776,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:49","11,321,211,2112,2112"
11,2003,-0.699262,0.195213,0.911429,-0.696437,0.203376,0.910021,38.564,38.5391,0.111263,0.330515,-0.766786,0,0,-3.38126,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,0"
11,2421,0.680306,-0.0643232,0.870967,0.71885,-0.044648,0.939952,37.461,38.1169,-0.03619,-0.057866,-2.54945,0,0,-0.901983,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,321,211,2112,22"
11,1225,0.698207,0.201099,0.921781,0.703695,0.199343,0.934691,38.0428,38.2468,0.0528643,-0.330715,-0.0278474,0,0,-4.2543,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,0,2112,22"
11,2130,0.173001,-0.665479,0.870502,2.08453,-2.1129,3.29989,41.9699,38.3048,7.52237,1.97833,-7.64686,0,0,1.19956,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,45,211,2112,22,2112"
11,2387,0.05972,0.654365,0.832962,0.021144,0.73441,0.92261,38.5318,38.2682,-1.24633,0.094216,-4.95977,0,0,-0.489592,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,321,211,2112,22,2112"
11,1300,0.218177,0.627596,0.834661,0.168361,0.82229,0.961652,41.1151,38.5218,-2.69129,0.895504,-6.3268,0,0,-2.23467,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,321,211,22,2112"
11,2224,-0.0975474,0.665417,0.853656,-0.12595,0.706691,0.920067,37.961,38.2318,-0.155005,-0.062089,-4.7242,0,0,-2.44818,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,321,211,2112,2112"
11,2569,-0.679693,0.304245,0.933117,-0.725328,0.295585,0.976172,38.7423,38.5918,-0.213265,-0.583995,-0.806141,0,0,-3.83325,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,0,211,2112"
11,3428,0.588932,0.216467,0.792096,0.636084,0.280835,0.827907,40.0253,38.3843,-1.10487,2.9413,-2.75874,0,0,-5.59072,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,321,211"
11,1303,0.407332,0.524294,0.835761,0.416518,0.540172,0.86193,38.3572,38.4637,0.253101,-0.225884,0.381494,0,0,0.318753,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:48","11,0,211,2112,2112,22,22"
11,4952,-0.691936,-0.0434872,0.882812,-0.729337,-0.062154,0.93713,37.993,38.1437,0.0712293,-0.408147,-2.74862,0,0,-5.50157,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:46","11,321,211,2112"
11,3472,-0.729724,0.0662789,0.908339,-0.809682,0.023771,1.01322,38.6411,38.892,-0.138199,-1.91552,-2.90105,0,0,-4.21919,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,321,211"
11,2975,-0.268963,-0.596674,0.837039,-0.272861,-0.599018,0.837217,38.1751,38.0224,-0.193098,0.109604,-1.17651,0,0,-0.123922,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,211,0,2112,2112"
11,1109,-0.251755,-0.6135,0.8342,-0.255901,-0.627316,0.862065,38.1641,38.4829,-0.382363,0.2058,-0.858524,0,0,-1.01813,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,0"
11,1112,0.552373,-0.311418,0.803822,0.564426,-0.311753,0.811255,38.4783,38.2689,0.0434756,0.162762,-1.23621,0,0,-3.40843,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,2112"
11,4124,-0.0183203,-0.705264,0.901503,-0.186753,-3.9384,3.28632,50.189,38.0462,-1.42461,0.0692332,-8.23196,0,0,-4.74474,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,45,211,2112,22"
11,3529,-0.176424,0.650961,0.842282,-2.07743,2.33747,3.54821,41.3914,38.6855,-1.95281,-0.576729,-9.02779,0,0,-0.478595,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,2212,211,2112,2112,22"
